total_income,salary_income,business_income,capital_gains,standard_deduction,hra_exemption,section_80c,section_80d,total_deductions,taxable_income,fiscal_year,true_tax
27904.42,27904.42,0.0,0.0,50000,11161.77,99011.65,0.0,160173.42,0.0,2024,0.0
129831.8,110616.5,18138.16,1077.14,50000,44246.6,128329.56,0.0,222576.16,0.0,2024,0.0
169787.23,58627.73,111159.5,0.0,50000,23451.09,62461.38,0.0,135912.47,33874.76,2023,0.0
128975.51,100140.32,28835.19,0.0,50000,40056.13,0.0,15410.45,105466.58,23508.93,2022,0.0
8895.97,8895.97,0.0,0.0,50000,3558.39,0.0,0.0,53558.39,0.0,2023,0.0
29760.98,27602.12,2158.86,0.0,50000,11040.85,105632.56,14018.76,180692.17,0.0,2022,0.0
55228.59,16945.31,38283.28,0.0,50000,6778.12,61125.49,20509.46,138413.08,0.0,2023,0.0
58571.97,50632.78,7939.18,0.0,50000,20253.11,63807.65,9879.43,143940.19,0.0,2023,0.0
123243.01,123243.01,0.0,0.0,50000,49297.2,77470.06,2823.48,179590.74,0.0,2024,0.0
109486.38,107368.66,2117.71,0.0,50000,42947.46,100803.75,5138.55,198889.77,0.0,2024,0.0
53340.3,53340.3,0.0,0.0,50000,21336.12,66414.62,29.2,137779.94,0.0,2024,0.0
36016.39,36016.39,0.0,0.0,50000,14406.56,4530.88,0.0,68937.44,0.0,2023,0.0
108328.62,108328.62,0.0,0.0,50000,43331.45,95391.95,0.0,188723.4,0.0,2024,0.0
60002.66,49998.57,4284.69,5719.4,50000,19999.43,0.0,0.0,69999.43,0.0,2024,0.0
422439.74,421139.53,1300.21,0.0,50000,100000.0,62910.51,2153.23,215063.74,207376.0,2022,0.0
24710.41,24710.41,0.0,0.0,50000,9884.16,1135.37,259.04,61278.57,0.0,2024,0.0
127650.82,127650.82,0.0,0.0,50000,51060.33,42504.45,0.0,143564.78,0.0,2022,0.0
474874.52,451776.81,0.0,23097.71,50000,100000.0,42157.11,22923.6,215080.71,259793.81,2024,517.48
145972.37,145972.37,0.0,0.0,50000,58388.95,64952.19,2941.35,176282.49,0.0,2023,0.0
90136.21,84507.89,5628.33,0.0,50000,33803.15,0.0,21347.28,105150.44,0.0,2022,0.0
91853.68,81119.27,10734.41,0.0,50000,32447.71,34305.33,0.0,116753.03,0.0,2024,0.0
57260.52,57260.52,0.0,0.0,50000,22904.21,0.0,0.0,72904.21,0.0,2023,0.0
177818.15,171806.46,4475.52,1536.18,50000,68722.58,48395.86,0.0,167118.44,10699.71,2023,0.0
22418.23,22418.23,0.0,0.0,50000,8967.29,14759.08,0.0,73726.37,0.0,2023,0.0
86065.5,86065.5,0.0,0.0,50000,34426.2,0.0,0.0,84426.2,1639.3,2022,0.0
27864.11,23418.16,0.0,4445.95,50000,9367.26,148091.85,0.0,207459.11,0.0,2023,0.0
27510.29,27510.29,0.0,0.0,50000,11004.12,104948.35,17265.76,183218.23,0.0,2022,0.0
89557.85,89557.85,0.0,0.0,50000,35823.14,0.0,23468.27,109291.41,0.0,2023,0.0
169110.49,169110.49,0.0,0.0,50000,67644.2,123354.85,642.01,241641.06,0.0,2022,0.0
108209.17,108209.17,0.0,0.0,50000,43283.67,49756.52,19215.13,162255.32,0.0,2023,0.0
190640.36,190640.36,0.0,0.0,50000,76256.14,129051.46,0.0,255307.6,0.0,2022,0.0
24440.68,24440.68,0.0,0.0,50000,9776.27,136596.38,18633.1,215005.75,0.0,2024,0.0
123156.9,123156.9,0.0,0.0,50000,49262.76,0.0,15927.91,115190.67,7966.23,2023,0.0
37949.89,24720.19,13229.7,0.0,50000,9888.08,145882.03,0.0,205770.11,0.0,2022,0.0
26312.3,26312.3,0.0,0.0,50000,10524.92,0.0,8665.71,69190.63,0.0,2024,0.0
223227.14,223227.14,0.0,0.0,50000,89290.86,25131.8,0.0,164422.66,58804.48,2023,0.0
149141.61,149141.61,0.0,0.0,50000,59656.64,22998.03,7141.88,139796.55,9345.06,2023,0.0
37626.91,35160.61,2466.3,0.0,50000,14064.25,71498.26,0.0,135562.5,0.0,2023,0.0
475583.3,91563.63,384019.66,0.0,50000,36625.45,0.0,0.0,86625.45,388957.84,2024,6199.13
91171.77,84318.62,6853.16,0.0,50000,33727.45,19909.52,0.0,103636.97,0.0,2023,0.0
44502.93,44502.93,0.0,0.0,50000,17801.17,113963.61,0.0,181764.78,0.0,2024,0.0
216211.98,209982.86,6079.83,149.29,50000,83993.14,27494.2,7212.66,168700.0,47511.98,2024,0.0
28506.63,28506.63,0.0,0.0,50000,11402.65,129402.29,0.0,190804.94,0.0,2022,0.0
143408.85,143408.85,0.0,0.0,50000,57363.54,0.0,7631.8,114995.34,28413.51,2024,0.0
377791.36,232440.6,145350.76,0.0,50000,92976.24,0.0,0.0,142976.24,234815.12,2023,0.0
53429.91,53429.91,0.0,0.0,50000,21371.96,81784.48,18601.43,171757.88,0.0,2022,0.0
44480.51,41783.33,0.0,2697.18,50000,16713.33,105892.16,1708.6,174314.1,0.0,2024,0.0
56316.76,46689.18,4152.44,5475.13,50000,18675.67,2821.1,5099.85,76596.62,0.0,2023,0.0
126968.55,126968.55,0.0,0.0,50000,50787.42,129741.66,0.0,230529.08,0.0,2022,0.0
24706.02,14223.26,10482.76,0.0,50000,5689.3,27498.71,21675.96,104863.97,0.0,2024,0.0
69140.56,28236.96,40903.6,0.0,50000,11294.78,25783.16,0.0,87077.94,0.0,2023,0.0
30982.4,30982.4,0.0,0.0,50000,12392.96,143117.67,0.0,205510.63,0.0,2024,0.0
110720.1,86064.48,24655.62,0.0,50000,34425.79,0.0,20471.51,104897.3,5822.8,2022,0.0
57763.13,53887.89,3875.24,0.0,50000,21555.15,86447.72,14384.58,172387.46,0.0,2022,0.0
62565.01,62565.01,0.0,0.0,50000,25026.01,134622.96,209.24,209858.2,0.0,2023,0.0
73051.97,73051.97,0.0,0.0,50000,29220.79,99683.05,11407.9,190311.73,0.0,2024,0.0
43895.45,43895.45,0.0,0.0,50000,17558.18,28699.5,16804.76,113062.44,0.0,2024,0.0
174427.79,174427.79,0.0,0.0,50000,69771.12,0.0,15918.65,135689.77,38738.02,2022,0.0
19709.33,19709.33,0.0,0.0,50000,7883.73,65175.93,0.0,123059.66,0.0,2022,0.0
65125.26,53156.74,11968.52,0.0,50000,21262.7,107660.52,0.0,178923.22,0.0,2024,0.0
70094.46,70094.46,0.0,0.0,50000,28037.78,0.0,0.0,78037.78,0.0,2024,0.0
147133.14,147133.14,0.0,0.0,50000,58853.26,103156.39,18802.35,230811.99,0.0,2023,0.0
46501.85,46501.85,0.0,0.0,50000,18600.74,83045.96,1921.51,153568.21,0.0,2022,0.0
404170.75,404170.75,0.0,0.0,50000,100000.0,94377.22,15160.37,259537.59,144633.16,2024,0.0
643424.32,637527.89,0.0,5896.43,50000,100000.0,31565.01,0.0,181565.01,461859.31,2023,10169.51
33049.33,33049.33,0.0,0.0,50000,13219.73,0.0,13915.46,77135.2,0.0,2024,0.0
47636.07,39808.09,0.0,7827.98,50000,15923.24,0.0,5312.17,71235.41,0.0,2024,0.0
113951.7,113951.7,0.0,0.0,50000,45580.68,39519.67,12290.23,147390.58,0.0,2022,0.0
35596.17,35596.17,0.0,0.0,50000,14238.47,67295.74,20842.29,152376.5,0.0,2024,0.0
279778.01,269682.13,10095.88,0.0,50000,100000.0,15914.08,0.0,165914.08,113863.93,2023,0.0
13179.91,13179.91,0.0,0.0,50000,5271.96,21339.03,0.0,76610.99,0.0,2023,0.0
191676.74,191676.74,0.0,0.0,50000,76670.69,45016.62,0.0,171687.31,19989.42,2024,0.0
19212.92,19212.92,0.0,0.0,50000,7685.17,7471.93,9470.38,74627.48,0.0,2023,0.0
40021.4,40021.4,0.0,0.0,50000,16008.56,55692.84,4949.59,126650.99,0.0,2024,0.0
267581.92,267581.92,0.0,0.0,50000,100000.0,63233.34,6812.18,220045.52,47536.4,2023,0.0
38815.36,33919.71,4895.65,0.0,50000,13567.88,6385.62,12145.0,82098.5,0.0,2023,0.0
46144.46,37843.16,8301.3,0.0,50000,15137.26,0.0,0.0,65137.26,0.0,2022,0.0
50309.35,50309.35,0.0,0.0,50000,20123.74,0.0,16761.83,86885.57,0.0,2022,0.0
75289.22,71353.56,3935.66,0.0,50000,28541.42,76725.45,13664.05,168930.93,0.0,2022,0.0
36849.79,36849.79,0.0,0.0,50000,14739.92,0.0,0.0,64739.92,0.0,2023,0.0
52583.15,44957.61,5971.34,1654.2,50000,17983.04,140634.87,20458.05,229075.96,0.0,2024,0.0
103555.4,94732.46,8822.94,0.0,50000,37892.98,98131.73,0.0,186024.71,0.0,2022,0.0
14919.57,14919.57,0.0,0.0,50000,5967.83,130364.42,8497.08,194829.32,0.0,2024,0.0
30870.19,30870.19,0.0,0.0,50000,12348.08,47779.72,0.0,110127.8,0.0,2024,0.0
131250.94,50754.4,30517.3,49979.24,50000,20301.76,67206.46,11937.51,149445.73,0.0,2023,0.0
21777.07,21777.07,0.0,0.0,50000,8710.83,0.0,0.0,58710.83,0.0,2023,0.0
119546.04,45238.45,73518.5,789.09,50000,18095.38,122993.72,0.0,191089.1,0.0,2022,0.0
53499.86,20955.32,32544.54,0.0,50000,8382.13,38308.4,0.0,96690.53,0.0,2024,0.0
43555.74,43555.74,0.0,0.0,50000,17422.3,0.0,19773.36,87195.65,0.0,2023,0.0
153199.14,153199.14,0.0,0.0,50000,61279.65,0.0,18333.99,129613.64,23585.49,2023,0.0
131728.3,131728.3,0.0,0.0,50000,52691.32,0.0,0.0,102691.32,29036.98,2022,0.0
55992.7,55992.7,0.0,0.0,50000,22397.08,2803.68,0.0,75200.76,0.0,2024,0.0
124591.6,124591.6,0.0,0.0,50000,49836.64,93083.31,0.0,192919.95,0.0,2022,0.0
141048.97,141048.97,0.0,0.0,50000,56419.59,37631.7,0.0,144051.28,0.0,2022,0.0
86600.12,86600.12,0.0,0.0,50000,34640.05,107412.75,7384.23,199437.02,0.0,2024,0.0
141007.75,141007.75,0.0,0.0,50000,56403.1,4082.14,0.0,110485.24,30522.51,2023,0.0
103600.84,54409.23,2887.17,46304.44,50000,21763.69,31136.81,0.0,102900.5,700.34,2023,0.0
51338.25,51338.25,0.0,0.0,50000,20535.3,96688.97,2766.87,169991.15,0.0,2022,0.0
71311.01,71311.01,0.0,0.0,50000,28524.41,92234.5,9450.95,180209.85,0.0,2024,0.0
52140.54,52140.54,0.0,0.0,50000,20856.21,97264.33,0.0,168120.55,0.0,2023,0.0
52692.24,41237.18,11455.05,0.0,50000,16494.87,116291.36,0.0,182786.23,0.0,2022,0.0
24153.77,22981.87,1171.9,0.0,50000,9192.75,104969.14,0.0,164161.89,0.0,2024,0.0
161953.56,155193.99,6759.57,0.0,50000,62077.6,7192.78,0.0,119270.38,42683.19,2024,0.0
42109.84,42109.84,0.0,0.0,50000,16843.94,99463.52,23658.23,189965.68,0.0,2024,0.0
17975.19,17975.19,0.0,0.0,50000,7190.07,71594.28,4457.93,133242.29,0.0,2024,0.0
70231.66,70231.66,0.0,0.0,50000,28092.66,38631.21,0.0,116723.87,0.0,2024,0.0
366633.81,366633.81,0.0,0.0,50000,100000.0,147876.06,1457.89,299333.95,67299.85,2023,0.0
69593.32,56418.37,0.0,13174.95,50000,22567.35,0.0,0.0,72567.35,0.0,2024,0.0
124166.72,103734.17,8977.88,11454.67,50000,41493.67,149247.67,6736.49,247477.83,0.0,2022,0.0
37555.71,28105.48,9450.23,0.0,50000,11242.19,66614.14,22233.72,150090.06,0.0,2022,0.0
141190.08,141190.08,0.0,0.0,50000,56476.03,1111.82,5949.0,113536.85,27653.22,2023,0.0
372230.09,231674.38,140555.71,0.0,50000,92669.75,76378.38,20960.71,240008.85,132221.24,2023,0.0
34630.84,30936.59,1675.48,2018.77,50000,12374.64,83047.1,0.0,145421.74,0.0,2023,0.0
46647.43,23379.0,0.0,23268.43,50000,9351.6,0.0,0.0,59351.6,0.0,2023,0.0
30296.77,17585.53,12711.24,0.0,50000,7034.21,0.0,20538.22,77572.44,0.0,2023,0.0
457859.28,457859.28,0.0,0.0,50000,100000.0,69238.94,13567.59,232806.52,225052.75,2024,0.0
33459.06,32546.28,912.79,0.0,50000,13018.51,84971.67,10217.24,158207.42,0.0,2023,0.0
124133.36,124133.36,0.0,0.0,50000,49653.34,46764.75,14368.35,160786.44,0.0,2023,0.0
80183.51,66772.54,13410.96,0.0,50000,26709.02,0.0,4172.81,80881.82,0.0,2023,0.0
29785.39,29785.39,0.0,0.0,50000,11914.16,0.0,1074.08,62988.24,0.0,2022,0.0
27776.15,24176.67,2516.29,1083.2,50000,9670.67,88965.55,18064.27,166700.49,0.0,2023,0.0
97162.85,97162.85,0.0,0.0,50000,38865.14,0.0,0.0,88865.14,8297.71,2023,0.0
30377.49,21072.29,0.0,9305.2,50000,8428.91,20855.68,9276.23,88560.82,0.0,2024,0.0
64604.81,64604.81,0.0,0.0,50000,25841.92,38507.99,14577.88,128927.8,0.0,2022,0.0
169037.05,168359.37,0.0,677.67,50000,67343.75,0.0,18423.93,135767.68,33269.37,2023,0.0
21462.28,19010.41,0.0,2451.87,50000,7604.16,103140.13,0.0,160744.3,0.0,2022,0.0
46653.37,30662.99,15990.37,0.0,50000,12265.2,7658.44,22051.76,91975.4,0.0,2022,0.0
32211.16,27891.76,0.0,4319.39,50000,11156.7,0.0,23415.68,84572.38,0.0,2023,0.0
38718.66,38718.66,0.0,0.0,50000,15487.46,0.0,12255.04,77742.51,0.0,2024,0.0
64165.82,64165.82,0.0,0.0,50000,25666.33,125741.98,24427.55,225835.85,0.0,2022,0.0
55559.32,50844.8,4714.51,0.0,50000,20337.92,136189.42,0.0,206527.34,0.0,2022,0.0
28220.1,28220.1,0.0,0.0,50000,11288.04,103167.31,0.0,164455.35,0.0,2023,0.0
34896.19,32287.82,2608.37,0.0,50000,12915.13,109920.56,12207.74,185043.43,0.0,2024,0.0
77852.89,77852.89,0.0,0.0,50000,31141.15,91455.55,0.0,172596.71,0.0,2023,0.0
24348.26,24348.26,0.0,0.0,50000,9739.3,110320.6,0.0,170059.91,0.0,2022,0.0
110760.14,107330.95,0.0,3429.19,50000,42932.38,108326.84,0.0,201259.22,0.0,2024,0.0
27916.76,27916.76,0.0,0.0,50000,11166.7,120841.5,9030.68,191038.88,0.0,2023,0.0
46643.96,35769.67,10874.29,0.0,50000,14307.87,0.0,0.0,64307.87,0.0,2023,0.0
18155.41,18155.41,0.0,0.0,50000,7262.16,147258.72,10947.44,215468.32,0.0,2024,0.0
17885.33,17885.33,0.0,0.0,50000,7154.13,84964.63,24288.5,166407.27,0.0,2022,0.0
44954.23,23832.85,17931.92,3189.45,50000,9533.14,0.0,13116.15,72649.29,0.0,2022,0.0
107127.24,107127.24,0.0,0.0,50000,42850.9,86817.33,0.0,179668.23,0.0,2024,0.0
219110.48,204425.12,14685.36,0.0,50000,81770.05,0.0,0.0,131770.05,87340.43,2023,0.0
83705.62,83705.62,0.0,0.0,50000,33482.25,145284.86,17672.99,246440.09,0.0,2023,0.0
28758.18,28758.18,0.0,0.0,50000,11503.27,0.0,0.0,61503.27,0.0,2023,0.0
94481.34,94481.34,0.0,0.0,50000,37792.54,24001.06,0.0,111793.59,0.0,2023,0.0
62209.97,62209.97,0.0,0.0,50000,24883.99,0.0,0.0,74883.99,0.0,2022,0.0
66274.62,62298.13,3976.49,0.0,50000,24919.25,137489.91,0.0,212409.16,0.0,2024,0.0
152511.01,149174.4,0.0,3336.61,50000,59669.76,52342.47,0.0,162012.23,0.0,2023,0.0
43341.38,42279.95,0.0,1061.43,50000,16911.98,139824.92,11022.42,217759.32,0.0,2024,0.0
230743.47,230743.47,0.0,0.0,50000,92297.39,145431.58,0.0,287728.97,0.0,2022,0.0
76143.38,76143.38,0.0,0.0,50000,30457.35,133950.91,0.0,214408.26,0.0,2023,0.0
234720.18,234720.18,0.0,0.0,50000,93888.07,119709.2,17711.56,281308.84,0.0,2023,0.0
355368.33,343364.24,11093.69,910.4,50000,100000.0,0.0,0.0,150000.0,205368.33,2022,0.0
83906.52,83906.52,0.0,0.0,50000,33562.61,36862.8,0.0,120425.4,0.0,2023,0.0
52199.99,49664.34,0.0,2535.65,50000,19865.74,57654.88,21673.95,149194.57,0.0,2024,0.0
70557.22,70557.22,0.0,0.0,50000,28222.89,85384.42,20189.51,183796.82,0.0,2022,0.0
74664.63,74664.63,0.0,0.0,50000,29865.85,0.0,420.04,80285.9,0.0,2022,0.0
90534.12,90534.12,0.0,0.0,50000,36213.65,110700.49,12894.06,209808.2,0.0,2022,0.0
124142.35,119473.11,4669.24,0.0,50000,47789.24,0.0,10682.56,108471.8,15670.54,2024,0.0
75911.8,75911.8,0.0,0.0,50000,30364.72,0.0,0.0,80364.72,0.0,2024,0.0
165381.32,161598.05,3783.27,0.0,50000,64639.22,54202.81,7280.45,176122.48,0.0,2024,0.0
188900.97,188900.97,0.0,0.0,50000,75560.39,32783.89,0.0,158344.28,30556.69,2023,0.0
51320.0,35646.12,15673.88,0.0,50000,14258.45,53336.12,19726.59,137321.16,0.0,2023,0.0
87462.78,87462.78,0.0,0.0,50000,34985.11,135710.25,20329.48,241024.84,0.0,2024,0.0
121970.66,121970.66,0.0,0.0,50000,48788.26,114236.67,0.0,213024.93,0.0,2022,0.0
23971.67,23971.67,0.0,0.0,50000,9588.67,106414.04,16555.35,182558.05,0.0,2023,0.0
60144.58,60144.58,0.0,0.0,50000,24057.83,0.0,5038.7,79096.53,0.0,2023,0.0
150181.07,149764.92,0.0,416.14,50000,59905.97,134647.31,12346.64,256899.91,0.0,2023,0.0
60529.33,60529.33,0.0,0.0,50000,24211.73,0.0,0.0,74211.73,0.0,2024,0.0
399372.54,384890.52,14482.03,0.0,50000,100000.0,0.0,0.0,150000.0,249372.54,2022,0.0
31730.05,31730.05,0.0,0.0,50000,12692.02,47088.7,0.0,109780.72,0.0,2023,0.0
157000.88,148959.9,8040.98,0.0,50000,59583.96,134222.36,0.0,243806.32,0.0,2023,0.0
111254.84,95685.21,15569.64,0.0,50000,38274.08,82751.69,5868.2,176893.97,0.0,2024,0.0
68772.83,47977.89,9239.25,11555.68,50000,19191.16,90535.7,468.53,160195.39,0.0,2023,0.0
88440.55,88440.55,0.0,0.0,50000,35376.22,0.0,7623.53,92999.75,0.0,2023,0.0
38122.29,38122.29,0.0,0.0,50000,15248.92,149424.22,3413.46,218086.6,0.0,2023,0.0
29662.5,29662.5,0.0,0.0,50000,11865.0,0.0,14114.11,75979.11,0.0,2023,0.0
22334.1,22334.1,0.0,0.0,50000,8933.64,75650.53,6664.15,141248.32,0.0,2023,0.0
300644.27,300644.27,0.0,0.0,50000,100000.0,0.0,0.0,150000.0,150644.27,2023,0.0
59906.59,59011.35,0.0,895.25,50000,23604.54,0.0,0.0,73604.54,0.0,2024,0.0
65129.2,45443.05,18567.35,1118.8,50000,18177.22,84375.79,0.0,152553.01,0.0,2024,0.0
61491.48,61491.48,0.0,0.0,50000,24596.59,78760.69,0.0,153357.28,0.0,2024,0.0
73664.81,73664.81,0.0,0.0,50000,29465.93,0.0,0.0,79465.93,0.0,2022,0.0
62614.5,62614.5,0.0,0.0,50000,25045.8,19137.11,21858.98,116041.89,0.0,2024,0.0
82293.66,82293.66,0.0,0.0,50000,32917.46,0.0,4788.07,87705.54,0.0,2023,0.0
638635.09,623897.99,0.0,14737.1,50000,100000.0,5090.97,0.0,155090.97,483544.11,2024,11808.54
41442.71,40631.11,0.0,811.59,50000,16252.45,89266.67,0.0,155519.12,0.0,2024,0.0
20105.39,20105.39,0.0,0.0,50000,8042.15,105378.01,7942.19,171362.35,0.0,2022,0.0
178425.2,160486.18,17939.02,0.0,50000,64194.47,0.0,0.0,114194.47,64230.72,2023,0.0
34175.81,34175.81,0.0,0.0,50000,13670.33,104109.34,0.0,167779.67,0.0,2022,0.0
148549.99,148549.99,0.0,0.0,50000,59419.99,0.0,0.0,109419.99,39129.99,2023,0.0
303299.67,279073.45,24226.22,0.0,50000,100000.0,122970.35,13707.85,286678.2,16621.47,2024,0.0
88517.55,88517.55,0.0,0.0,50000,35407.02,143424.81,0.0,228831.83,0.0,2022,0.0
22834.93,22834.93,0.0,0.0,50000,9133.97,101660.53,0.0,160794.51,0.0,2022,0.0
67402.79,67402.79,0.0,0.0,50000,26961.12,11789.51,24645.06,113395.69,0.0,2022,0.0
16227.23,16227.23,0.0,0.0,50000,6490.89,103063.63,0.0,159554.52,0.0,2023,0.0
7694.29,7694.29,0.0,0.0,50000,3077.72,100040.92,24535.88,177654.52,0.0,2024,0.0
31012.03,31012.03,0.0,0.0,50000,12404.81,46702.93,10609.53,119717.27,0.0,2024,0.0
26737.77,26737.77,0.0,0.0,50000,10695.11,106848.48,0.0,167543.59,0.0,2022,0.0
10050.58,10050.58,0.0,0.0,50000,4020.23,41659.25,0.0,95679.49,0.0,2022,0.0
42575.75,35821.25,6754.5,0.0,50000,14328.5,118277.8,4326.19,186932.49,0.0,2023,0.0
29532.03,29532.03,0.0,0.0,50000,11812.81,75658.59,0.0,137471.4,0.0,2022,0.0
55651.07,55651.07,0.0,0.0,50000,22260.43,21381.83,16804.88,110447.14,0.0,2023,0.0
146972.36,146972.36,0.0,0.0,50000,58788.94,113958.12,0.0,222747.07,0.0,2022,0.0
37972.73,27190.42,10782.32,0.0,50000,10876.17,0.0,0.0,60876.17,0.0,2022,0.0
61753.58,61753.58,0.0,0.0,50000,24701.43,0.0,0.0,74701.43,0.0,2023,0.0
83875.91,79237.81,4638.1,0.0,50000,31695.12,62510.83,0.0,144205.95,0.0,2024,0.0
32471.16,31077.3,1393.86,0.0,50000,12430.92,6969.25,0.0,69400.17,0.0,2024,0.0
93509.22,90583.45,1130.17,1795.6,50000,36233.38,143537.45,18862.28,248633.11,0.0,2023,0.0
40832.84,40832.84,0.0,0.0,50000,16333.14,138104.85,24453.35,228891.34,0.0,2024,0.0
53855.56,53220.21,635.35,0.0,50000,21288.08,0.0,10092.36,81380.44,0.0,2023,0.0
262280.86,262280.86,0.0,0.0,50000,100000.0,0.0,0.0,150000.0,112280.86,2023,0.0
151976.02,151976.02,0.0,0.0,50000,60790.41,75436.43,6661.56,192888.4,0.0,2022,0.0
52483.02,26302.15,25830.02,350.86,50000,10520.86,0.0,21090.97,81611.83,0.0,2024,0.0
100969.46,87899.22,13070.24,0.0,50000,35159.69,0.0,0.0,85159.69,15809.77,2024,0.0
50171.55,41075.09,9096.46,0.0,50000,16430.04,0.0,16997.49,83427.52,0.0,2024,0.0
75829.47,68895.92,6933.54,0.0,50000,27558.37,85176.86,0.0,162735.23,0.0,2024,0.0
79469.91,56819.63,22650.28,0.0,50000,22727.85,147083.09,0.0,219810.94,0.0,2023,0.0
66782.57,66782.57,0.0,0.0,50000,26713.03,0.0,19082.15,95795.17,0.0,2023,0.0
236638.78,192867.76,43771.02,0.0,50000,77147.11,0.0,0.0,127147.11,109491.68,2023,0.0
30464.95,23191.84,2324.12,4948.98,50000,9276.74,122619.68,18239.43,200135.85,0.0,2023,0.0
36578.71,36578.71,0.0,0.0,50000,14631.49,30038.92,12204.89,106875.3,0.0,2023,0.0
243476.16,236086.49,0.0,7389.67,50000,94434.6,101508.69,21558.58,267501.87,0.0,2022,0.0
197410.01,197410.01,0.0,0.0,50000,78964.0,0.0,24913.85,153877.86,43532.15,2023,0.0
72304.22,67361.06,0.0,4943.16,50000,26944.42,0.0,9258.78,86203.21,0.0,2023,0.0
60892.97,55783.98,5108.99,0.0,50000,22313.59,0.0,22870.22,95183.81,0.0,2022,0.0
41540.58,41540.58,0.0,0.0,50000,16616.23,0.0,5144.57,71760.81,0.0,2022,0.0
49968.61,28691.97,21276.63,0.0,50000,11476.79,102244.13,0.0,163720.92,0.0,2023,0.0
49554.64,48056.53,0.0,1498.11,50000,19222.61,121780.93,0.0,191003.54,0.0,2022,0.0
50542.93,50542.93,0.0,0.0,50000,20217.17,43861.72,12514.06,126592.95,0.0,2024,0.0
18320.02,16928.86,1391.15,0.0,50000,6771.55,96442.67,20988.1,174202.32,0.0,2024,0.0
111757.32,111757.32,0.0,0.0,50000,44702.93,0.0,21527.42,116230.35,0.0,2022,0.0
71046.27,71046.27,0.0,0.0,50000,28418.51,73452.08,1501.62,153372.22,0.0,2024,0.0
25654.02,24537.44,0.0,1116.58,50000,9814.98,124837.32,19483.66,204135.96,0.0,2024,0.0
213025.15,135285.1,71425.32,6314.73,50000,54114.04,0.0,16321.55,120435.59,92589.56,2024,0.0
28096.98,28096.98,0.0,0.0,50000,11238.79,0.0,17633.86,78872.65,0.0,2024,0.0
163405.83,153644.57,6687.09,3074.18,50000,61457.83,27817.67,0.0,139275.5,24130.33,2022,0.0
375296.69,159027.07,0.0,216269.62,50000,63610.83,22207.18,0.0,135818.01,239478.68,2022,0.0
72328.87,72328.87,0.0,0.0,50000,28931.55,187.52,0.0,79119.07,0.0,2023,0.0
243655.71,243655.71,0.0,0.0,50000,97462.28,89636.37,0.0,237098.65,6557.06,2024,0.0
125201.42,125201.42,0.0,0.0,50000,50080.57,25531.18,0.0,125611.74,0.0,2024,0.0
70043.81,65638.51,4405.31,0.0,50000,26255.4,85946.74,0.0,162202.14,0.0,2024,0.0
16942.44,16942.44,0.0,0.0,50000,6776.98,399.17,0.0,57176.14,0.0,2024,0.0
87277.24,87277.24,0.0,0.0,50000,34910.9,121579.52,23835.59,230326.01,0.0,2023,0.0
21514.48,17253.09,4261.4,0.0,50000,6901.24,0.0,15544.01,72445.25,0.0,2022,0.0
33183.96,33183.96,0.0,0.0,50000,13273.58,8560.82,282.83,72117.23,0.0,2024,0.0
181880.31,181880.31,0.0,0.0,50000,72752.12,0.0,11390.42,134142.54,47737.77,2024,0.0
28536.24,28536.24,0.0,0.0,50000,11414.49,114648.43,1053.2,177116.13,0.0,2023,0.0
29499.05,29499.05,0.0,0.0,50000,11799.62,0.0,3943.52,65743.14,0.0,2024,0.0
285436.33,281125.19,0.0,4311.14,50000,100000.0,59199.96,19431.02,228630.98,56805.35,2023,0.0
26598.91,26598.91,0.0,0.0,50000,10639.56,0.0,0.0,60639.56,0.0,2024,0.0
42874.26,32552.07,5382.26,4939.93,50000,13020.83,129397.64,22666.11,215084.57,0.0,2023,0.0
167958.97,167958.97,0.0,0.0,50000,67183.59,0.0,0.0,117183.59,50775.38,2023,0.0
59736.41,46868.58,12167.95,699.89,50000,18747.43,101773.49,18579.09,189100.01,0.0,2022,0.0
14446.81,14446.81,0.0,0.0,50000,5778.73,118789.89,7219.38,181788.0,0.0,2022,0.0
66367.94,66367.94,0.0,0.0,50000,26547.18,21295.23,24736.05,122578.45,0.0,2022,0.0
43197.89,29462.34,13735.55,0.0,50000,11784.94,74837.81,8535.24,145157.98,0.0,2023,0.0
73080.87,73080.87,0.0,0.0,50000,29232.35,0.0,0.0,79232.35,0.0,2023,0.0
36981.93,36981.93,0.0,0.0,50000,14792.77,17537.53,7841.29,90171.58,0.0,2024,0.0
261929.25,254468.01,0.0,7461.23,50000,100000.0,82928.98,0.0,232928.98,29000.27,2024,0.0
129064.93,64193.19,64871.74,0.0,50000,25677.28,32024.32,0.0,107701.6,21363.33,2024,0.0
51893.61,51893.61,0.0,0.0,50000,20757.44,0.0,15846.13,86603.58,0.0,2022,0.0
87950.41,87950.41,0.0,0.0,50000,35180.16,0.0,4955.11,90135.27,0.0,2022,0.0
13365.23,13365.23,0.0,0.0,50000,5346.09,0.0,0.0,55346.09,0.0,2022,0.0
58119.74,58119.74,0.0,0.0,50000,23247.9,139146.87,12859.45,225254.22,0.0,2023,0.0
39351.58,38511.4,0.0,840.18,50000,15404.56,104611.86,0.0,170016.43,0.0,2022,0.0
110047.06,110047.06,0.0,0.0,50000,44018.82,50377.71,16983.89,161380.42,0.0,2024,0.0
